date,ticker,close,volume
2022-08-24,BETA,140.9845,38646100
2022-08-24,GAMMA,164.8863,43075600
2022-08-24,DELTA,156.4404,6337000
2022-08-24,EPSILON,257.7322,20844500
2022-08-24,ZETA,228.1785,19284600
2022-08-24,ETA,347.6583,701397000
2022-08-24,THETA,114.8061,134047600
2022-08-25,ALPHA,149.5165,60813900
2022-08-25,BETA,141.1476,36137000
2022-08-25,GAMMA,165.0819,28315800
2022-08-25,DELTA,157.9633,6277300
2022-08-25,EPSILON,255.2326,17717000
2022-08-25,ZETA,227.9301,15222100
2022-08-25,ETA,351.0791,735206000
2022-08-25,THETA,114.343,121988400
2022-08-26,ALPHA,149.6918,60794500
2022-08-26,BETA,140.7054,58781300
2022-08-26,GAMMA,168.6751,30053800
2022-08-26,DELTA,158.3004,10933900
2022-08-26,EPSILON,255.9159,17229900
2022-08-26,ZETA,228.977,26411000
2022-08-26,ETA,351.7276,528570000
2022-08-26,THETA,112.9308,108861700
2022-08-29,ALPHA,150.9587,45766500
2022-08-29,BETA,141.0918,40991500
2022-08-29,GAMMA,168.8096,21543700
2022-08-29,DELTA,157.7075,7903500
2022-08-29,EPSILON,256.3397,12842300
2022-08-29,ZETA,217.3809,14942000
2022-08-29,ETA,345.6986,463830000
2022-08-29,THETA,113.3089,132541600
2022-08-30,ALPHA,151.1499,45280000
2022-08-30,BETA,143.191,40636700
2022-08-30,GAMMA,167.7707,19403100
2022-08-30,DELTA,157.8354,7854700
2022-08-30,EPSILON,259.6004,14956000
2022-08-30,ZETA,227.5663,18553900
2022-08-30,ETA,345.9766,382653000
2022-08-30,THETA,112.0587,129469600
2022-08-31,ALPHA,145.7398,81755800
2022-08-31,BETA,142.9034,41785500
2022-08-31,GAMMA,165.4363,18684500
2022-08-31,DELTA,156.3125,8629200
2022-08-31,EPSILON,258.7528,15418100
2022-08-31,ZETA,223.5117,17535800
2022-08-31,ETA,335.4071,468670000
2022-08-31,THETA,111.8734,116959800
2022-09-01,ALPHA,141.4769,112488800
2022-09-01,BETA,141.6284,48498900
2022-09-01,GAMMA,168.4796,18844300
2022-09-01,DELTA,157.2425,8373700
2022-09-01,EPSILON,258.3203,33748700
2022-09-01,ZETA,223.1302,18381000
2022-09-01,ETA,329.5629,433330000
2022-09-01,THETA,110.9165,115312900
2022-09-02,ALPHA,141.9709,65551300
2022-09-02,BETA,143.5001,38348200
2022-09-02,GAMMA,168.944,23558300
2022-09-02,DELTA,158.5445,7107900
2022-09-02,EPSILON,257.6457,17548000
2022-09-02,ZETA,220.4773,19530100
2022-09-02,ETA,324.7949,473069000
2022-09-02,THETA,111.0014,118367700
2022-09-05,ALPHA,142.9111,58953100
2022-09-05,BETA,145.0756,56764500
2022-09-05,GAMMA,174.8961,20763400
2022-09-05,DELTA,159.1723,6854200
2022-09-05,EPSILON,266.0094,19489300
2022-09-05,ZETA,242.7291,16583300
2022-09-05,ETA,321.9868,473966000
2022-09-05,THETA,111.4876,174667900
2022-09-06,ALPHA,140.473,90370200
2022-09-06,BETA,142.4269,42668500
2022-09-06,GAMMA,172.6106,18405500
2022-09-06,DELTA,157.3355,8363200
2022-09-06,EPSILON,260.9064,13480400
2022-09-06,ZETA,237.317,17565500
2022-09-06,ETA,319.7916,349256000
2022-09-06,THETA,112.9385,135999900
2022-09-07,ALPHA,138.8077,84267900
2022-09-07,BETA,144.2686,60465200
2022-09-07,GAMMA,177.035,20749500
2022-09-07,DELTA,158.9282,8325900
2022-09-07,EPSILON,263.8471,13210900
2022-09-07,ZETA,240.7062,16544400
2022-09-07,ETA,324.1748,398355000
2022-09-07,THETA,112.9925,111673700
2022-09-08,ALPHA,140.0268,60895800
2022-09-08,BETA,145.4019,64033600
2022-09-08,GAMMA,176.8761,24751000
2022-09-08,DELTA,160.5441,10034900
2022-09-08,EPSILON,269.6073,19343100
2022-09-08,ZETA,244.9117,20267000
2022-09-08,ETA,324.859,370097000
2022-09-08,THETA,115.1843,107709800
2022-09-09,ALPHA,139.4451,109259500
2022-09-09,BETA,141.7615,102909300
2022-09-09,GAMMA,171.584,38919600
2022-09-09,DELTA,159.7303,19863400
2022-09-09,EPSILON,259.7387,28131100
2022-09-09,ZETA,243.4478,37679800
2022-09-09,ETA,312.8784,506831000
2022-09-09,THETA,114.8447,133692300
2022-09-12,ALPHA,141.8036,67257600
2022-09-12,BETA,141.2635,42823500
2022-09-12,GAMMA,171.0829,21861300
2022-09-12,DELTA,160.6719,6512400
2022-09-12,EPSILON,261.6762,14234200
2022-09-12,ZETA,235.3651,16834200
2022-09-12,ETA,313.3488,500271000
2022-09-12,THETA,115.0839,101543300
2022-09-13,ALPHA,142.6801,51826900
2022-09-13,BETA,141.0875,61482500
2022-09-13,GAMMA,168.2107,20353700
2022-09-13,DELTA,160.4743,7943400
2022-09-13,EPSILON,263.8557,15924400
2022-09-13,ZETA,236.4475,16505900
2022-09-13,ETA,310.1701,373064000
2022-09-13,THETA,114.9373,103704000
2022-09-14,ALPHA,139.8276,58436200
2022-09-14,BETA,137.7047,46263700
2022-09-14,GAMMA,165.3508,29927500
2022-09-14,DELTA,155.4755,7332000
2022-09-14,EPSILON,259.1852,19379500
2022-09-14,ZETA,232.9784,21436500
2022-09-14,ETA,301.0403,367108000
2022-09-14,THETA,114.4511,122514600
2022-09-15,ALPHA,138.5846,63149100
2022-09-15,BETA,137.1723,70343300
2022-09-15,GAMMA,158.0665,31503900
2022-09-15,DELTA,151.6391,8052400
2022-09-15,EPSILON,255.7775,21319600
2022-09-15,ZETA,226.8654,35560400
2022-09-15,ETA,292.3311,450736000
2022-09-15,THETA,113.5559,119951500
2022-09-16,ALPHA,139.2699,56725400
2022-09-16,BETA,136.0905,59904300
2022-09-16,GAMMA,157.8098,26397300
2022-09-16,DELTA,151.4183,7071700
2022-09-16,EPSILON,258.6749,25369600
2022-09-16,ZETA,217.2656,21447900
2022-09-16,ETA,296.5574,479236000
2022-09-16,THETA,112.4677,127524100
2022-09-19,ALPHA,140.2977,46172700
2022-09-19,BETA,136.318,46017800
2022-09-19,GAMMA,160.4376,20094600
2022-09-19,DELTA,152.418,7044700
2022-09-19,EPSILON,260.1885,18987000
2022-09-19,ZETA,219.1376,17836000
2022-09-19,ETA,300.9192,419091000
2022-09-19,THETA,113.0233,104636600
2022-09-20,ALPHA,137.015,64588900
2022-09-20,BETA,133.9999,73048200
2022-09-20,GAMMA,153.9721,25718700
2022-09-20,DELTA,149.4653,7468400
2022-09-20,EPSILON,258.5711,19417200
2022-09-20,ZETA,216.5912,26297600
2022-09-20,ETA,298.7027,402282000
2022-09-20,THETA,111.8503,101993600
2022-09-21,ALPHA,135.7959,66921800
2022-09-21,BETA,134.2789,66553400
2022-09-21,GAMMA,153.9721,22746500
2022-09-21,DELTA,151.7554,6717800
2022-09-21,EPSILON,257.516,36429800
2022-09-21,ZETA,213.3795,19410100
2022-09-21,ETA,302.6724,444935000
2022-09-21,THETA,112.5063,136597200
2022-09-22,ALPHA,136.0031,56294400
2022-09-22,BETA,134.6438,54555000
2022-09-22,GAMMA,153.9721,22513100
2022-09-22,DELTA,153.8131,8868100
2022-09-22,EPSILON,262.8957,22167100
2022-09-22,ZETA,218.5964,19683600
2022-09-22,ETA,307.0983,424663000
2022-09-22,THETA,113.9031,117058900
2022-09-23,ALPHA,136.4174,51861100
2022-09-23,BETA,135.5496,62411700
2022-09-23,GAMMA,155.3654,30859800
2022-09-23,DELTA,152.1274,11917800
2022-09-23,EPSILON,259.6523,25373700
2022-09-23,ZETA,222.0034,24147300
2022-09-23,ETA,310.0204,397830000
2022-09-23,THETA,111.9198,128522700
2022-09-26,ALPHA,138.4412,52164500
2022-09-26,BETA,138.1468,48029700
2022-09-26,GAMMA,158.2254,22288000
2022-09-26,DELTA,155.9754,9170600
2022-09-26,EPSILON,265.3693,16265600
2022-09-26,ZETA,223.2278,20570000
2022-09-26,ETA,319.1644,433298000
2022-09-26,THETA,110.9551,123810400
2022-09-27,ALPHA,137.3655,49594600
2022-09-27,BETA,134.5365,51565000
2022-09-27,GAMMA,152.4322,22989400
2022-09-27,DELTA,153.9526,9431100
2022-09-27,EPSILON,260.2837,17362300
2022-09-27,ZETA,218.7295,21033500
2022-09-27,ETA,310.1487,470850000
2022-09-27,THETA,110.137,101985300
2022-09-28,ALPHA,138.3695,53020300
2022-09-28,BETA,136.9276,44203900
2022-09-28,GAMMA,155.2188,26752300
2022-09-28,DELTA,157.2193,8128700
2022-09-28,EPSILON,264.2968,16880500
2022-09-28,ZETA,231.7097,20720100
2022-09-28,ETA,313.8833,361821000
2022-09-28,THETA,110.6309,129721600
2022-09-29,ALPHA,139.3655,48527900
2022-09-29,BETA,137.0994,39660600
2022-09-29,GAMMA,153.9477,19832600
2022-09-29,DELTA,157.0216,8576200
2022-09-29,EPSILON,263.6136,19130000
2022-09-29,ZETA,230.7249,16965600
2022-09-29,ETA,318.4946,393483000
2022-09-29,THETA,111.0974,119159200
2022-09-30,ALPHA,141.4212,57266700
2022-09-30,BETA,140.4908,46836700
2022-09-30,GAMMA,156.3921,27597600
2022-09-30,DELTA,159.9395,10270600
2022-09-30,EPSILON,272.8161,21803900
2022-09-30,ZETA,231.1507,25673600
2022-09-30,ETA,326.149,434436000
2022-09-30,THETA,112.8078,118121800
2022-10-03,ALPHA,142.6164,42390800
2022-10-03,BETA,141.5898,38773700
2022-10-03,GAMMA,156.7587,19278100
2022-10-03,DELTA,160.9161,6964900
2022-10-03,EPSILON,275.3502,22503700
2022-10-03,ZETA,230.3877,19891200
2022-10-03,ETA,322.6639,409675000
2022-10-03,THETA,112.5512,101377900
2022-10-04,ALPHA,142.1383,43698000
2022-10-04,BETA,140.9759,42178600
2022-10-04,GAMMA,158.2498,27786600
2022-10-04,DELTA,160.4975,11288800
2022-10-04,EPSILON,278.3601,19038000
2022-10-04,ZETA,233.8923,20557100
2022-10-04,ETA,326.4056,368582000
2022-10-04,THETA,113.2354,122656000
2022-10-05,ALPHA,143.2617,47551100
2022-10-05,BETA,142.7059,40741800
2022-10-05,GAMMA,161.122,25884300
2022-10-05,DELTA,163.3922,8698200
2022-10-05,EPSILON,283.5322,22036300
2022-10-05,ZETA,233.3333,20063200
2022-10-05,ETA,333.5897,378137000
2022-10-05,THETA,113.6241,103706300
2022-10-06,ALPHA,143.9868,56743100
2022-10-06,BETA,142.165,55528600
2022-10-06,GAMMA,161.7331,24765500
2022-10-06,DELTA,161.5555,10484400
2022-10-06,EPSILON,280.3667,20530500
2022-10-06,ZETA,229.6779,19313100
2022-10-06,ETA,334.5803,481325000
2022-10-06,THETA,113.3597,111508100
2022-10-07,ALPHA,142.5048,51427100
2022-10-07,BETA,140.6926,45786600
2022-10-07,GAMMA,158.6287,23420500
2022-10-07,DELTA,159.6838,29427000
2022-10-07,EPSILON,272.1761,21341000
2022-10-07,ZETA,222.8019,21072400
2022-10-07,ETA,324.0038,474115000
2022-10-07,THETA,115.0624,102073800
2022-10-10,ALPHA,142.4012,52517000
2022-10-10,BETA,142.8004,42832900
2022-10-10,GAMMA,162.002,28501900
2022-10-10,DELTA,161.7066,12663500
2022-10-10,EPSILON,277.7633,16536100
2022-10-10,ZETA,225.2861,22158000
2022-10-10,ETA,328.5223,375099000
2022-10-10,THETA,114.9458,88917200
2022-10-11,ALPHA,141.1503,57549400
2022-10-11,BETA,142.5514,49344600
2022-10-11,GAMMA,160.682,23515800
2022-10-11,DELTA,162.4274,11482700
2022-10-11,EPSILON,280.2283,16387800
2022-10-11,ZETA,226.1113,18338500
2022-10-11,ETA,313.1493,812333000
2022-10-11,THETA,114.697,93562900
2022-10-12,ALPHA,140.1065,54764400
2022-10-12,BETA,141.7142,42699500
2022-10-12,GAMMA,156.5999,23375000
2022-10-12,DELTA,160.3813,9620300
2022-10-12,EPSILON,274.148,16851000
2022-10-12,ZETA,215.3136,23153600
2022-10-12,ETA,300.7339,627294000
2022-10-12,THETA,113.4375,125147800
2022-10-13,ALPHA,139.8037,59302900
2022-10-13,BETA,142.2337,60961400
2022-10-13,GAMMA,156.9298,26066000
2022-10-13,DELTA,160.1372,11143600
2022-10-13,EPSILON,270.55,18709200
2022-10-13,ZETA,195.2888,25052100
2022-10-13,ETA,300.0568,501233000
2022-10-13,THETA,112.9555,170772700
2022-10-14,ALPHA,137.748,64244000
2022-10-14,BETA,140.2375,56406400
2022-10-14,GAMMA,152.9822,26335700
2022-10-14,DELTA,157.6378,13332900
2022-10-14,EPSILON,266.9521,22312300
2022-10-14,ZETA,188.0845,25027700
2022-10-14,ETA,294.9681,477266000
2022-10-14,THETA,111.1363,138010100
2022-10-17,ALPHA,137.8436,55980100
2022-10-17,BETA,141.3751,48260000
2022-10-17,GAMMA,154.681,26317900
2022-10-17,DELTA,158.684,10133400
2022-10-17,EPSILON,271.588,17796800
2022-10-17,ZETA,188.1643,24374700
2022-10-17,ETA,306.2859,478530000
2022-10-17,THETA,109.6202,150683400
2022-10-18,ALPHA,138.1942,43816600
2022-10-18,BETA,141.8946,46477400
2022-10-18,GAMMA,157.1254,44814300
2022-10-18,DELTA,161.3694,8881400
2022-10-18,EPSILON,270.3252,19525500
2022-10-18,ZETA,192.1036,31153600
2022-10-18,ETA,311.1893,401463000
2022-10-18,THETA,109.7524,118231100
2022-10-19,ALPHA,136.3297,57157000
2022-10-19,BETA,146.2476,74577500
2022-10-19,GAMMA,148.3623,84366200
2022-10-19,DELTA,146.0242,8242600
2022-10-19,EPSILON,259.0641,42192500
2022-10-19,ZETA,188.466,55053800
2022-10-19,ETA,297.7619,398379000
2022-10-19,THETA,109.1538,107065100
2022-10-20,ALPHA,132.9753,70625300
2022-10-20,BETA,140.7612,100419500
2022-10-20,GAMMA,146.1379,57061100
2022-10-20,DELTA,142.153,9109400
2022-10-20,EPSILON,249.3945,66684100
2022-10-20,ZETA,182.557,37828500
2022-10-20,ETA,287.4063,541001000
2022-10-20,THETA,109.4337,115112600
2022-10-21,ALPHA,134.035,58499100
2022-10-21,BETA,141.5855,125309300
2022-10-21,GAMMA,156.1232,44566500
2022-10-21,DELTA,142.0251,17434700
2022-10-21,EPSILON,256.6424,29596300
2022-10-21,ZETA,183.9233,29856500
2022-10-21,ETA,288.6464,416784000
2022-10-21,THETA,105.492,94881200
2022-10-24,ALPHA,135.6843,51131000
2022-10-24,BETA,144.8052,72485500
2022-10-24,GAMMA,162.1975,28940100
2022-10-24,DELTA,144.6873,9855500
2022-10-24,EPSILON,261.7713,28435100
2022-10-24,ZETA,175.1043,22828100
2022-10-24,ETA,293.3574,388028000
2022-10-24,THETA,106.837,136448200
2022-10-25,ALPHA,136.0668,44846000
2022-10-25,BETA,145.1486,51589400
2022-10-25,GAMMA,162.6619,26292300
2022-10-25,DELTA,144.2455,9672500
2022-10-25,EPSILON,260.5691,19434200
2022-10-25,ZETA,178.1918,20265300
2022-10-25,ETA,290.642,517969000
2022-10-25,THETA,108.112,118068300
2022-10-26,ALPHA,138.6165,56934900
2022-10-26,BETA,148.5658,61529400
2022-10-26,GAMMA,167.4407,30082400
2022-10-26,DELTA,147.0007,9432000
2022-10-26,EPSILON,269.7197,20434600
2022-10-26,ZETA,182.4683,28158800
2022-10-26,ETA,301.6533,437593000
2022-10-26,THETA,108.0187,121661700
2022-10-27,ALPHA,141.4849,77334800
2022-10-27,BETA,149.5317,52236700
2022-10-27,GAMMA,168.7485,27124600
2022-10-27,DELTA,148.2097,10186200
2022-10-27,EPSILON,268.8721,21631800
2022-10-27,ZETA,193.8692,24348100
2022-10-27,ETA,310.0703,409172000
2022-10-27,THETA,109.9468,125987600
2022-10-28,ALPHA,140.7519,79829200
2022-10-28,BETA,151.4549,44059800
2022-10-28,GAMMA,169.3962,26393100
2022-10-28,DELTA,150.0814,9538700
2022-10-28,EPSILON,272.0983,16764300
2022-10-28,ZETA,195.1557,23637700
2022-10-28,ETA,320.7538,424610000
2022-10-28,THETA,111.1751,119534800
2022-10-31,ALPHA,142.8076,63841300
2022-10-31,BETA,153.0562,44970400
2022-10-31,GAMMA,170.7895,19052700
2022-10-31,DELTA,151.4183,7625100
2022-10-31,EPSILON,273.1361,12887700
2022-10-31,ZETA,194.5435,23828300
2022-10-31,ETA,326.0706,400733000
2022-10-31,THETA,112.0148,117335800
2022-11-01,ALPHA,144.8712,70530000
2022-11-01,BETA,154.7734,53553500
2022-11-01,GAMMA,174.4195,29757300
2022-11-01,DELTA,152.2553,6297900
2022-11-01,EPSILON,275.7481,14055600
2022-11-01,ZETA,197.1254,25833900
2022-11-01,ETA,327.5246,343165000
2022-11-01,THETA,111.9604,116900100
2022-11-02,ALPHA,145.7238,49340300
2022-11-02,BETA,155.9196,44521700
2022-11-02,GAMMA,173.6495,26425800
2022-11-02,DELTA,153.2667,7618200
2022-11-02,EPSILON,276.5784,13609700
2022-11-02,ZETA,197.0633,26767800
2022-11-02,ETA,331.9362,346719000
2022-11-02,THETA,112.5123,106584800
2022-11-03,ALPHA,145.3414,53763500
2022-11-03,BETA,154.8421,36235400
2022-11-03,GAMMA,171.8406,23747800
2022-11-03,DELTA,151.4067,7992500
2022-11-03,EPSILON,277.2444,16103100
2022-11-03,ZETA,186.3011,24847300
2022-11-03,ETA,334.616,540496000
2022-11-03,THETA,112.178,142110500
2022-11-04,ALPHA,148.7162,66133400
2022-11-04,BETA,158.6972,49287800
2022-11-04,GAMMA,175.4583,26913300
2022-11-04,DELTA,154.1385,7983300
2022-11-04,EPSILON,284.3539,19096200
2022-11-04,ZETA,190.4445,28042100
2022-11-04,ETA,344.487,421245000
2022-11-04,THETA,113.8418,130994000
2022-11-07,ALPHA,147.4397,43627500
2022-11-07,BETA,157.4136,35680600
2022-11-07,GAMMA,174.2728,18324800
2022-11-07,DELTA,153.5573,6676300
2022-11-07,EPSILON,284.7172,16908900
2022-11-07,ZETA,198.4828,19986500
2022-11-07,ETA,346.5182,384136000
2022-11-07,THETA,113.3364,140447600
2022-11-08,ALPHA,149.5459,60108400
2022-11-08,BETA,158.9547,56674600
2022-11-08,GAMMA,178.196,32395200
2022-11-08,DELTA,155.336,9927700
2022-11-08,EPSILON,290.8752,17179400
2022-11-08,ZETA,210.6379,27683900
2022-11-08,ETA,353.9018,416954000
2022-11-08,THETA,115.4045,149771600
2022-11-09,ALPHA,150.0007,53790500
2022-11-09,BETA,159.0192,63875700
2022-11-09,GAMMA,175.0183,23861500
2022-11-09,DELTA,156.4985,8365300
2022-11-09,EPSILON,287.7616,14531200
2022-11-09,ZETA,215.4556,26860100
2022-11-09,ETA,348.4282,475497000
2022-11-09,THETA,116.4151,150354000
2022-11-10,ALPHA,151.357,54412900
2022-11-10,BETA,161.8153,49653500
2022-11-10,GAMMA,174.5661,28013200
2022-11-10,DELTA,159.1839,8126200
2022-11-10,EPSILON,289.0417,18932600
2022-11-10,ZETA,207.2487,27182300
2022-11-10,ETA,352.6475,339756000
2022-11-10,THETA,117.7446,136816800
2022-11-11,ALPHA,151.341,50922700
2022-11-11,BETA,159.0967,49636700
2022-11-11,GAMMA,177.4383,37240600
2022-11-11,DELTA,157.3006,7812400
2022-11-11,EPSILON,289.7768,14494400
2022-11-11,ZETA,207.8786,40157000
2022-11-11,ETA,351.3504,325205000
2022-11-11,THETA,118.8097,142532800
2022-11-14,ALPHA,152.7452,46505100
2022-11-14,BETA,162.3616,41951200
2022-11-14,GAMMA,178.5994,27815500
2022-11-14,DELTA,158.3934,7019000
2022-11-14,EPSILON,294.0408,16960500
2022-11-14,ZETA,209.032,52465100
2022-11-14,ETA,359.2685,414120000
2022-11-14,THETA,119.1751,116320100
2022-11-15,ALPHA,152.099,38134500
2022-11-15,BETA,160.4818,71226000
2022-11-15,GAMMA,175.8739,22635300
2022-11-15,DELTA,159.2304,7083500
2022-11-15,EPSILON,291.4547,12027900
2022-11-15,ZETA,214.0005,28423100
2022-11-15,ETA,355.9544,565747000
2022-11-15,THETA,118.9263,122288000
2022-11-16,ALPHA,152.6336,39617700
2022-11-16,BETA,162.538,45669100
2022-11-16,GAMMA,179.3082,17813900
2022-11-16,DELTA,160.9974,5174500
2022-11-16,EPSILON,295.3554,10702700
2022-11-16,ZETA,207.7988,23345300
2022-11-16,ETA,347.2024,899420000
2022-11-16,THETA,119.2062,117950600
2022-11-17,ALPHA,151.5645,24048300
2022-11-17,BETA,162.3573,22378400
2022-11-17,GAMMA,179.3449,12514300
2022-11-17,DELTA,158.9049,3496900
2022-11-17,EPSILON,292.5359,5467500
2022-11-17,ZETA,208.8989,10176600
2022-11-17,ETA,340.5029,294645000
2022-11-17,THETA,119.3694,65125200
2022-11-18,ALPHA,151.4208,40552600
2022-11-18,BETA,162.8649,53762400
2022-11-18,GAMMA,180.5549,23436500
2022-11-18,DELTA,158.5794,6259100
2022-11-18,EPSILON,289.4828,15684500
2022-11-18,ZETA,209.4579,22179200
2022-11-18,ETA,343.8242,395662000
2022-11-18,THETA,119.0973,112031800
2022-11-21,ALPHA,151.9075,38415400
2022-11-21,BETA,164.6243,42711700
2022-11-21,GAMMA,179.6993,18730000
2022-11-21,DELTA,159.4978,6582700
2022-11-21,EPSILON,293.1932,12637200
2022-11-21,ZETA,218.8981,20453100
2022-11-21,ETA,340.8236,401491000
2022-11-21,THETA,119.3694,148549900
2022-11-22,ALPHA,151.0858,43014200
2022-11-22,BETA,162.9682,40610900
2022-11-22,GAMMA,178.8316,23967200
2022-11-22,DELTA,156.9286,9126100
2022-11-22,EPSILON,287.3205,16024500
2022-11-22,ZETA,216.609,28963400
2022-11-22,ETA,343.0972,382005000
2022-11-22,THETA,119.9759,135401300
2022-11-23,ALPHA,151.5485,48794400
2022-11-23,BETA,162.994,65814000
2022-11-23,GAMMA,178.5505,38988300
2022-11-23,DELTA,154.0688,9869800
2022-11-23,EPSILON,282.9528,23146400
2022-11-23,ZETA,213.0068,30554400
2022-11-23,ETA,333.3332,526247000
2022-11-23,THETA,121.3442,132353200
2022-11-24,ALPHA,152.5777,45704800
2022-11-24,BETA,161.1013,39951800
2022-11-24,GAMMA,179.6993,31442300
2022-11-24,DELTA,153.2899,8916000
2022-11-24,EPSILON,280.9376,15276400
2022-11-24,ZETA,211.8978,33040500
2022-11-24,ETA,333.2975,369317000
2022-11-24,THETA,121.935,121331700
2022-11-25,ALPHA,151.1336,43389500
2022-11-25,BETA,158.7913,48294200
2022-11-25,GAMMA,177.0227,36669900
2022-11-25,DELTA,150.279,9607500
2022-11-25,EPSILON,276.786,19037100
2022-11-25,ZETA,209.0143,32063300
2022-11-25,ETA,324.353,437543000
2022-11-25,THETA,122.8291,104099800
2022-11-28,ALPHA,154.317,66628400
2022-11-28,BETA,160.2452,46822400
2022-11-28,GAMMA,179.516,27384800
2022-11-28,DELTA,152.2786,9135600
2022-11-28,EPSILON,275.2897,16952100
2022-11-28,ZETA,211.8002,23065000
2022-11-28,ETA,331.9084,371718000
2022-11-28,THETA,122.8136,137971100
2022-11-29,ALPHA,153.4394,41089700
2022-11-29,BETA,158.645,39679000
2022-11-29,GAMMA,176.6316,23576200
2022-11-29,DELTA,151.1509,9366000
2022-11-29,EPSILON,274.5632,11294300
2022-11-29,ZETA,212.3769,21182100
2022-11-29,ETA,324.3316,380590000
2022-11-29,THETA,121.523,126436200
2022-11-30,ALPHA,154.9951,47477700
2022-11-30,BETA,159.5699,52352800
2022-11-30,GAMMA,179.516,56767100
2022-11-30,DELTA,159.1839,8130900
2022-11-30,EPSILON,282.4684,15905100
2022-11-30,ZETA,215.2781,23118900
2022-11-30,ETA,332.1222,350823000
2022-11-30,THETA,121.8961,107142300
2022-12-01,ALPHA,156.144,53406400
2022-12-01,BETA,160.9808,41906000
2022-12-01,GAMMA,180.176,32260100
2022-12-01,DELTA,156.9286,7369400
2022-12-01,EPSILON,287.7962,14087400
2022-12-01,ZETA,216.3428,20154400
2022-12-01,ETA,338.6084,359224000
2022-12-01,THETA,123.2411,103126800
2022-12-02,ALPHA,154.1255,60943700
2022-12-02,BETA,159.7204,50907300
2022-12-02,GAMMA,178.306,31138000
2022-12-02,DELTA,154.9523,8093900
2022-12-02,EPSILON,281.3354,25802500
2022-12-02,ZETA,212.7052,27708800
2022-12-02,ETA,332.3432,509728000
2022-12-02,THETA,123.6921,97913900
2022-12-05,ALPHA,155.3462,52696900
2022-12-05,BETA,161.0453,44944300
2022-12-05,GAMMA,180.2493,29032800
2022-12-05,DELTA,154.0572,10223000
2022-12-05,EPSILON,289.0676,18485500
2022-12-05,ZETA,210.283,24838300
2022-12-05,ETA,339.6847,372387000
2022-12-05,THETA,124.796,95328300
2022-12-06,ALPHA,157.9391,70404200
2022-12-06,BETA,161.041,52766200
2022-12-06,GAMMA,181.9115,30104800
2022-12-06,DELTA,154.1153,12379100
2022-12-06,EPSILON,289.5173,16353300
2022-12-06,ZETA,212.3059,30955500
2022-12-06,ETA,342.7567,447792000
2022-12-06,THETA,125.2159,146286300
2022-12-07,ALPHA,158.0588,66831600
2022-12-07,BETA,157.4104,58400800
2022-12-07,GAMMA,180.176,38722400
2022-12-07,DELTA,153.3829,13643000
2022-12-07,EPSILON,288.1595,19607300
2022-12-07,ZETA,222.7398,43277500
2022-12-07,ETA,344.6241,391232000
2022-12-07,THETA,127.4938,160829200
2022-12-08,ALPHA,157.628,128538400
2022-12-08,BETA,159.4752,110089300
2022-12-08,GAMMA,183.2926,50847100
2022-12-08,DELTA,154.1502,20309300
2022-12-08,EPSILON,289.6731,31776900
2022-12-08,ZETA,224.9135,78502300
2022-12-08,ETA,348.4731,479948000
2022-12-08,THETA,128.4578,135932800
2022-12-09,ALPHA,156.2876,55751900
2022-12-09,BETA,160.3011,62512800
2022-12-09,GAMMA,188.3036,32258000
2022-12-09,DELTA,157.8702,8469600
2022-12-09,EPSILON,298.0626,18993900
2022-12-09,ZETA,223.6536,21802900
2022-12-09,ETA,356.9337,412587000
2022-12-09,THETA,129.2353,116416500
2022-12-12,ALPHA,157.1253,40714100
2022-12-12,BETA,160.5635,43171300
2022-12-12,GAMMA,187.9614,25476800
2022-12-12,DELTA,158.8584,10345700
2022-12-12,EPSILON,303.0271,17729400
2022-12-12,ZETA,228.214,20603700
2022-12-12,ETA,353.5623,464444000
2022-12-12,THETA,130.9612,106737400
2022-12-13,ALPHA,155.4419,52242800
2022-12-13,BETA,159.4279,50322100
2022-12-13,GAMMA,185.9203,49107200
2022-12-13,DELTA,160.8231,10734700
2022-12-13,EPSILON,302.0931,16369900
2022-12-13,ZETA,219.2707,26316700
2022-12-13,ETA,342.9206,397894000
2022-12-13,THETA,129.484,125097000
2022-12-14,ALPHA,155.3223,46482500
2022-12-14,BETA,160.684,36305700
2022-12-14,GAMMA,188.0225,27488300
2022-12-14,DELTA,163.2411,7601700
2022-12-14,EPSILON,306.2532,15289600
2022-12-14,ZETA,225.8007,17708000
2022-12-14,ETA,349.1859,300425000
2022-12-14,THETA,130.2226,109594200
2022-12-15,ALPHA,154.4606,37149600
2022-12-15,BETA,161.1314,29514100
2022-12-15,GAMMA,187.5092,26532200
2022-12-15,DELTA,164.485,6576300
2022-12-15,EPSILON,305.6478,11772800
2022-12-15,ZETA,224.0617,17107500
2022-12-15,ETA,348.0455,252507000
2022-12-15,THETA,130.1449,93370100
2022-12-16,ALPHA,154.0218,28919300
2022-12-16,BETA,161.1658,25067200
2022-12-16,GAMMA,187.4969,16780300
2022-12-16,DELTA,164.5199,4683600
2022-12-16,EPSILON,306.8932,9898600
2022-12-16,ZETA,227.6728,12673100
2022-12-16,ETA,351.2458,244200000
2022-12-16,THETA,130.9145,86892400
2022-12-19,ALPHA,154.1016,48087700
2022-12-19,BETA,160.912,31434700
2022-12-19,GAMMA,187.4114,19628600
2022-12-19,DELTA,163.183,6428600
2022-12-19,EPSILON,309.4879,13207900
2022-12-19,ZETA,231.9581,14905400
