datetime,Open,High,Low,Close,Volume
2019-08-23 16:06:00,14.134,14.134,14.134,14.134,4500
2019-08-23 16:07:00,14.133,14.133,14.133,14.133,7875
2019-08-23 16:08:00,14.139,14.14,14.139,14.14,9000
2019-08-23 16:09:00,14.134,14.146,14.133,14.146,103860
2019-08-23 16:10:00,14.145,14.145,14.145,14.145,3000
2019-08-23 16:11:00,14.135,14.135,14.133,14.133,11820
2019-08-23 16:14:00,14.143,14.143,14.143,14.143,9000
2019-08-23 16:15:00,14.143,14.143,14.143,14.143,3000
2019-08-23 16:18:00,14.143,14.143,14.143,14.143,2625
2019-08-23 16:20:00,14.143,14.146,14.143,14.146,9675
2019-08-23 16:21:00,14.143,14.143,14.093,14.093,39540
2019-08-23 16:25:00,14.133,14.133,14.133,14.133,6000
2019-08-23 16:26:00,14.133,14.133,14.117,14.117,9405
2019-08-23 16:30:00,14.123,14.133,14.123,14.133,7575
2019-08-23 16:31:00,14.129,14.146,14.129,14.146,17925
2019-08-23 16:38:00,14.139,14.139,14.139,14.139,13500
2019-08-23 16:39:00,14.139,14.139,14.139,14.139,15000
2019-08-23 16:47:00,14.132,14.132,14.132,14.132,1500
2019-08-23 16:49:00,14.119,14.119,14.119,14.119,1500
2019-08-23 16:50:00,14.112,14.112,14.112,14.112,1500
2019-08-23 16:52:00,14.107,14.117,14.107,14.11,11985
2019-08-23 16:54:00,14.11,14.11,14.11,14.11,14265
2019-08-23 16:55:00,14.109,14.109,14.109,14.109,1500
2019-08-23 16:56:00,14.132,14.132,14.132,14.132,1500
2019-08-23 16:57:00,14.132,14.132,14.132,14.132,15000
2019-08-23 16:58:00,14.117,14.117,14.117,14.117,3000
2019-08-23 17:01:00,14.13,14.13,14.107,14.107,17145
2019-08-23 17:02:00,14.101,14.101,14.086,14.086,5970
2019-08-23 17:03:00,14.086,14.086,14.086,14.086,6000
2019-08-23 17:04:00,14.1,14.1,14.1,14.1,1500
2019-08-23 17:05:00,14.107,14.107,14.107,14.107,1500
2019-08-23 17:07:00,14.107,14.107,14.107,14.107,10815
2019-08-23 17:09:00,14.088,14.088,14.071,14.071,15945
2019-08-23 17:10:00,14.07,14.07,14.067,14.067,16065
2019-08-23 17:11:00,14.068,14.068,14.064,14.067,40590
2019-08-23 17:12:00,14.06,14.06,14.055,14.055,6555
2019-08-23 17:14:00,14.053,14.053,14.053,14.053,12000
2019-08-23 17:15:00,14.053,14.053,14.033,14.033,18945
2019-08-23 17:16:00,14.053,14.053,14.053,14.053,2400
2019-08-23 17:17:00,14.034,14.034,14.034,14.034,4500
2019-08-23 17:18:00,14.04,14.04,14.027,14.027,19740
2019-08-23 17:19:00,14.027,14.027,14.019,14.019,7530
2019-08-23 17:20:00,14.021,14.025,14.003,14.025,13440
2019-08-23 17:22:00,14.007,14.007,13.987,13.987,55440
2019-08-23 17:23:00,13.993,14.013,13.993,14.013,6150
2019-08-23 17:24:00,13.983,13.984,13.983,13.984,11700
2019-08-23 17:25:00,14.0,14.0,14.0,14.0,1500
2019-08-23 17:26:00,14.027,14.027,14.027,14.027,7095
2019-08-23 17:28:00,14.006,14.006,14.006,14.006,3000
2019-08-23 17:29:00,14.011,14.011,14.011,14.011,2385
2019-08-23 17:30:00,14.011,14.011,14.007,14.007,4500
2019-08-23 17:32:00,14.033,14.033,14.033,14.033,1650
2019-08-23 17:34:00,14.033,14.033,14.033,14.033,3000
2019-08-23 17:39:00,14.05,14.05,14.047,14.047,3450
2019-08-23 17:44:00,14.053,14.06,14.033,14.057,20775
2019-08-23 17:57:00,14.067,14.067,14.067,14.067,1500
2019-08-23 18:00:00,14.038,14.038,14.038,14.038,3135
2019-08-23 18:03:00,14.042,14.042,14.04,14.041,29445
2019-08-23 18:09:00,14.037,14.037,14.033,14.033,13485
2019-08-23 18:10:00,14.065,14.065,14.034,14.034,6000
2019-08-23 18:13:00,14.028,14.028,14.001,14.001,73050
2019-08-23 18:16:00,14.001,14.001,14.001,14.001,4905
2019-08-23 18:21:00,14.005,14.005,14.004,14.004,7500
2019-08-23 18:28:00,14.005,14.005,14.005,14.005,4905
2019-08-23 18:33:00,14.01,14.01,14.01,14.01,3000
2019-08-23 18:40:00,14.017,14.017,14.017,14.017,7500
2019-08-23 18:46:00,14.023,14.023,14.023,14.023,3750
2019-08-23 18:48:00,14.023,14.023,14.023,14.023,1500
2019-08-23 18:51:00,14.015,14.015,14.015,14.015,1710
2019-08-23 18:55:00,14.027,14.031,14.027,14.031,4380
2019-08-23 19:01:00,14.031,14.031,14.031,14.031,1500
2019-08-23 19:10:00,14.053,14.053,14.053,14.053,2550
2019-08-23 19:26:00,14.031,14.031,14.031,14.031,28050
2019-08-23 19:28:00,14.017,14.017,14.017,14.017,11265
2019-08-23 19:30:00,14.027,14.027,14.027,14.027,3000
2019-08-23 19:37:00,14.033,14.033,14.028,14.028,4425
2019-08-23 19:41:00,14.053,14.053,14.038,14.039,21780
2019-08-23 19:43:00,14.027,14.027,14.027,14.027,2850
2019-08-23 19:46:00,14.033,14.033,14.033,14.033,3000
2019-08-23 19:47:00,14.028,14.033,14.027,14.033,20145
2019-08-23 19:49:00,14.027,14.027,14.027,14.027,6315
2019-08-23 19:57:00,14.007,14.007,14.007,14.007,2775
2019-08-23 19:58:00,14.023,14.023,14.007,14.007,4005
2019-08-23 19:59:00,14.006,14.006,14.0,14.0,14475
2019-08-26 04:00:00,14.173,14.22,14.173,14.22,22320
2019-08-26 04:01:00,14.317,14.325,14.317,14.325,3000
2019-08-26 04:02:00,14.326,14.327,14.326,14.327,6000
2019-08-26 04:03:00,14.3,14.3,14.3,14.3,3000
2019-08-26 04:06:00,14.3,14.3,14.3,14.3,1500
2019-08-26 04:11:00,14.237,14.253,14.237,14.253,11235
2019-08-26 04:17:00,14.253,14.253,14.253,14.253,10950
2019-08-26 04:22:00,14.268,14.283,14.268,14.283,9060
2019-08-26 04:23:00,14.283,14.283,14.283,14.283,3000
2019-08-26 04:26:00,14.284,14.284,14.283,14.283,9000
2019-08-26 04:28:00,14.283,14.283,14.283,14.283,7515
2019-08-26 04:41:00,14.29,14.29,14.29,14.29,1500
2019-08-26 04:42:00,14.3,14.3,14.3,14.3,1500
2019-08-26 04:51:00,14.313,14.313,14.313,14.313,1500
2019-08-26 05:04:00,14.301,14.301,14.301,14.301,1500
2019-08-26 05:05:00,14.3,14.3,14.3,14.3,1500
2019-08-26 05:08:00,14.293,14.293,14.293,14.293,2550
2019-08-26 05:12:00,14.293,14.293,14.293,14.293,2565
2019-08-26 05:16:00,14.266,14.266,14.266,14.266,1500
2019-08-26 05:17:00,14.265,14.265,14.265,14.265,3090
2019-08-26 05:36:00,14.307,14.317,14.307,14.317,10500
2019-08-26 05:38:00,14.316,14.317,14.315,14.317,4500
2019-08-26 05:39:00,14.319,14.319,14.319,14.319,1500
2019-08-26 05:47:00,14.322,14.322,14.322,14.322,1500
2019-08-26 05:49:00,14.327,14.333,14.327,14.333,6600
2019-08-26 05:52:00,14.335,14.335,14.288,14.288,4425
2019-08-26 05:53:00,14.3,14.36,14.3,14.329,80745
2019-08-26 05:54:00,14.301,14.301,14.266,14.285,9390
2019-08-26 05:55:00,14.296,14.296,14.296,14.296,3000
2019-08-26 05:56:00,14.296,14.322,14.296,14.317,28605
2019-08-26 05:58:00,14.268,14.268,14.256,14.256,10815
2019-08-26 06:02:00,14.26,14.26,14.26,14.26,1500
2019-08-26 06:03:00,14.238,14.238,14.238,14.238,1500
2019-08-26 06:07:00,14.269,14.269,14.269,14.269,4965
2019-08-26 06:08:00,14.273,14.273,14.273,14.273,1500
2019-08-26 06:11:00,14.301,14.317,14.301,14.317,10500
2019-08-26 06:12:00,14.322,14.34,14.322,14.34,9600
2019-08-26 06:16:00,14.332,14.332,14.332,14.332,1500
2019-08-26 06:21:00,14.301,14.301,14.299,14.301,61920
2019-08-26 06:31:00,14.3,14.3,14.3,14.3,1500
2019-08-26 06:32:00,14.3,14.319,14.3,14.319,3000
2019-08-26 06:36:00,14.289,14.289,14.289,14.289,3000
2019-08-26 06:37:00,14.289,14.289,14.289,14.289,1500
2019-08-26 06:39:00,14.289,14.3,14.287,14.3,21750
2019-08-26 06:40:00,14.3,14.307,14.3,14.307,5400
2019-08-26 06:43:00,14.287,14.287,14.27,14.27,6030
2019-08-26 06:46:00,14.283,14.287,14.283,14.287,10740
2019-08-26 06:47:00,14.267,14.267,14.267,14.267,1500
2019-08-26 06:48:00,14.267,14.267,14.267,14.267,7500
2019-08-26 06:49:00,14.267,14.273,14.267,14.273,8250
2019-08-26 06:51:00,14.273,14.273,14.273,14.273,3000
2019-08-26 06:55:00,14.267,14.267,14.267,14.267,1500
2019-08-26 06:56:00,14.267,14.267,14.267,14.267,1500
2019-08-26 07:00:00,14.291,14.3,14.245,14.267,67140
2019-08-26 07:01:00,14.269,14.287,14.269,14.287,12000
2019-08-26 07:02:00,14.287,14.287,14.266,14.267,16500
2019-08-26 07:03:00,14.281,14.281,14.281,14.281,3000
2019-08-26 07:04:00,14.267,14.267,14.267,14.267,6000
2019-08-26 07:06:00,14.273,14.28,14.273,14.28,3000
2019-08-26 07:09:00,14.28,14.296,14.27,14.27,9000
2019-08-26 07:11:00,14.291,14.292,14.291,14.291,10500
2019-08-26 07:12:00,14.298,14.317,14.298,14.317,33390
2019-08-26 07:13:00,14.333,14.36,14.325,14.325,20910
2019-08-26 07:14:00,14.323,14.323,14.323,14.323,7500
2019-08-26 07:15:00,14.316,14.316,14.273,14.273,72000
2019-08-26 07:18:00,14.28,14.28,14.28,14.28,1500
2019-08-26 07:20:00,14.28,14.28,14.28,14.28,1500
2019-08-26 07:21:00,14.28,14.28,14.28,14.28,2280
2019-08-26 07:22:00,14.309,14.309,14.309,14.309,1500
2019-08-26 07:30:00,14.299,14.299,14.267,14.267,29025
2019-08-26 07:33:00,14.263,14.263,14.263,14.263,14115
2019-08-26 07:35:00,14.26,14.263,14.26,14.263,9000
2019-08-26 07:36:00,14.263,14.29,14.263,14.29,12600
2019-08-26 07:39:00,14.273,14.273,14.273,14.273,2475
2019-08-26 07:40:00,14.292,14.292,14.287,14.287,15000
2019-08-26 07:44:00,14.29,14.3,14.29,14.3,11685
2019-08-26 07:45:00,14.313,14.313,14.313,14.313,3000
2019-08-26 07:46:00,14.333,14.333,14.3,14.313,40815
2019-08-26 07:47:00,14.313,14.313,14.313,14.313,12750
2019-08-26 07:48:00,14.325,14.325,14.325,14.325,1500
2019-08-26 07:49:00,14.321,14.335,14.321,14.335,22410
2019-08-26 07:50:00,14.33,14.33,14.33,14.33,10065
2019-08-26 07:51:00,14.333,14.333,14.315,14.315,45000
2019-08-26 07:54:00,14.311,14.318,14.311,14.318,4500
2019-08-26 07:55:00,14.307,14.313,14.305,14.313,18090
2019-08-26 07:59:00,14.307,14.307,14.291,14.291,7500
2019-08-26 08:00:00,14.287,14.33,14.254,14.28,82950
2019-08-26 08:01:00,14.28,14.28,14.273,14.273,35520
2019-08-26 08:03:00,14.26,14.26,14.259,14.26,8250
2019-08-26 08:04:00,14.253,14.253,14.247,14.247,7500
2019-08-26 08:05:00,14.247,14.247,14.241,14.247,9000
2019-08-26 08:06:00,14.26,14.26,14.248,14.248,3000
2019-08-26 08:07:00,14.267,14.267,14.267,14.267,1500
2019-08-26 08:11:00,14.253,14.253,14.253,14.253,1500
2019-08-26 08:12:00,14.247,14.247,14.247,14.247,1500
2019-08-26 08:14:00,14.247,14.247,14.237,14.237,11220
2019-08-26 08:16:00,14.247,14.247,14.247,14.247,3750
2019-08-26 08:17:00,14.207,14.225,14.207,14.22,17025
2019-08-26 08:18:00,14.191,14.2,14.187,14.2,13845
2019-08-26 08:19:00,14.207,14.207,14.207,14.207,1500
2019-08-26 08:21:00,14.208,14.208,14.208,14.208,1500
2019-08-26 08:23:00,14.227,14.227,14.216,14.227,11850
2019-08-26 08:26:00,14.233,14.233,14.233,14.233,6570
2019-08-26 08:27:00,14.23,14.245,14.23,14.245,21000
2019-08-26 08:29:00,14.247,14.247,14.247,14.247,1500
2019-08-26 08:31:00,14.23,14.23,14.221,14.221,4815
2019-08-26 08:33:00,14.225,14.233,14.221,14.221,18825
2019-08-26 08:35:00,14.219,14.225,14.219,14.225,49545
2019-08-26 08:36:00,14.233,14.233,14.233,14.233,1500
2019-08-26 08:38:00,14.25,14.25,14.25,14.25,1500
2019-08-26 08:43:00,14.248,14.248,14.248,14.248,1500
2019-08-26 08:45:00,14.249,14.249,14.249,14.249,6750
2019-08-26 08:46:00,14.24,14.24,14.231,14.231,19500
2019-08-26 08:47:00,14.229,14.25,14.229,14.25,4500
2019-08-26 08:48:00,14.241,14.241,14.241,14.241,1500
2019-08-26 08:51:00,14.233,14.25,14.233,14.233,21165
2019-08-26 08:52:00,14.233,14.237,14.233,14.237,10035
2019-08-26 08:53:00,14.237,14.238,14.237,14.238,3750
2019-08-26 08:54:00,14.237,14.241,14.237,14.241,13500
2019-08-26 08:55:00,14.227,14.227,14.227,14.227,14625
2019-08-26 08:56:00,14.227,14.227,14.227,14.227,13650
2019-08-26 08:57:00,14.233,14.257,14.233,14.257,32205
2019-08-26 08:58:00,14.265,14.267,14.265,14.267,3285
2019-08-26 08:59:00,14.247,14.247,14.247,14.247,4320
2019-08-26 09:00:00,14.247,14.247,14.247,14.247,8700
2019-08-26 09:03:00,14.247,14.247,14.233,14.233,40590
2019-08-26 09:04:00,14.224,14.224,14.224,14.224,1500
2019-08-26 09:05:00,14.233,14.233,14.233,14.233,9000
2019-08-26 09:06:00,14.221,14.224,14.21,14.21,9000
2019-08-26 09:07:00,14.217,14.217,14.217,14.217,106725
2019-08-26 09:08:00,14.23,14.23,14.23,14.23,1500
2019-08-26 09:09:00,14.221,14.259,14.221,14.259,10935
2019-08-26 09:13:00,14.235,14.235,14.235,14.235,1500
2019-08-26 09:15:00,14.259,14.259,14.257,14.257,5370
2019-08-26 09:18:00,14.235,14.239,14.21,14.21,27285
2019-08-26 09:19:00,14.219,14.219,14.203,14.203,14025
2019-08-26 09:20:00,14.24,14.24,14.24,14.24,2250
2019-08-26 09:21:00,14.207,14.207,14.203,14.207,30615
2019-08-26 09:22:00,14.238,14.238,14.238,14.238,1500
2019-08-26 09:24:00,14.22,14.226,14.22,14.22,7545
2019-08-26 09:25:00,14.22,14.22,14.22,14.22,6240
2019-08-26 09:27:00,14.22,14.22,14.22,14.22,20370
2019-08-26 09:29:00,14.229,14.229,14.229,14.229,9000
2019-08-26 09:30:00,14.24,14.24,14.15,14.212,1303710
2019-08-26 09:31:00,14.215,14.262,14.195,14.252,473595
2019-08-26 09:32:00,14.246,14.318,14.22,14.22,1136400
2019-08-26 09:33:00,14.226,14.243,14.151,14.169,484440
2019-08-26 09:34:00,14.171,14.195,14.121,14.127,554730
2019-08-26 09:35:00,14.136,14.165,14.121,14.158,357795
2019-08-26 09:36:00,14.157,14.222,14.157,14.199,806655
2019-08-26 09:37:00,14.196,14.224,14.149,14.161,392895
2019-08-26 09:38:00,14.16,14.175,14.146,14.173,197445
2019-08-26 09:39:00,14.165,14.193,14.164,14.193,187965
2019-08-26 09:40:00,14.201,14.207,14.157,14.198,350805
2019-08-26 09:41:00,14.193,14.251,14.187,14.221,396480
2019-08-26 09:42:00,14.223,14.259,14.219,14.239,837450
2019-08-26 09:43:00,14.239,14.244,14.215,14.23,247125
2019-08-26 09:44:00,14.219,14.227,14.205,14.227,108930
2019-08-26 09:45:00,14.217,14.24,14.217,14.231,263100
2019-08-26 09:46:00,14.23,14.241,14.207,14.221,136545
2019-08-26 09:47:00,14.225,14.233,14.189,14.191,397005
2019-08-26 09:48:00,14.194,14.201,14.171,14.185,291990
2019-08-26 09:49:00,14.185,14.193,14.154,14.167,269340
2019-08-26 09:50:00,14.17,14.201,14.159,14.191,304080
2019-08-26 09:51:00,14.2,14.209,14.188,14.207,467400
2019-08-26 09:52:00,14.203,14.215,14.199,14.213,368370
2019-08-26 09:53:00,14.215,14.233,14.207,14.219,312300
2019-08-26 09:54:00,14.209,14.219,14.192,14.199,92520
2019-08-26 09:55:00,14.199,14.222,14.197,14.221,93255
2019-08-26 09:56:00,14.222,14.232,14.218,14.23,102450
2019-08-26 09:57:00,14.228,14.233,14.22,14.233,103170
2019-08-26 09:58:00,14.233,14.244,14.219,14.243,259350
2019-08-26 09:59:00,14.243,14.251,14.235,14.238,180075
2019-08-26 10:00:00,14.242,14.251,14.223,14.251,430140
2019-08-26 10:01:00,14.251,14.297,14.236,14.278,806820
2019-08-26 10:02:00,14.275,14.291,14.259,14.265,257700
2019-08-26 10:03:00,14.275,14.283,14.235,14.241,140145
2019-08-26 10:04:00,14.244,14.262,14.223,14.254,714675
2019-08-26 10:05:00,14.253,14.257,14.234,14.243,163410
2019-08-26 10:06:00,14.25,14.252,14.229,14.231,97605
2019-08-26 10:07:00,14.233,14.233,14.201,14.203,215595
2019-08-26 10:08:00,14.205,14.221,14.201,14.207,107760
2019-08-26 10:09:00,14.2,14.211,14.189,14.203,410415
2019-08-26 10:10:00,14.191,14.195,14.171,14.193,259350
2019-08-26 10:11:00,14.192,14.209,14.168,14.168,170940
2019-08-26 10:12:00,14.168,14.169,14.139,14.148,336105
2019-08-26 10:13:00,14.153,14.155,14.127,14.13,537300
2019-08-26 10:14:00,14.127,14.133,14.11,14.121,345540
2019-08-26 10:15:00,14.121,14.149,14.113,14.147,299310
2019-08-26 10:16:00,14.149,14.157,14.135,14.147,163005
2019-08-26 10:17:00,14.143,14.145,14.12,14.123,165645
2019-08-26 10:18:00,14.122,14.131,14.103,14.103,292215
2019-08-26 10:19:00,14.103,14.143,14.103,14.141,141660
2019-08-26 10:20:00,14.141,14.159,14.136,14.158,99375
2019-08-26 10:21:00,14.154,14.18,14.153,14.179,441690
2019-08-26 10:22:00,14.179,14.183,14.159,14.163,255840
2019-08-26 10:23:00,14.152,14.175,14.151,14.159,414900
2019-08-26 10:24:00,14.15,14.155,14.14,14.153,192075
2019-08-26 10:25:00,14.15,14.157,14.139,14.152,83550
2019-08-26 10:26:00,14.144,14.153,14.134,14.141,165405
2019-08-26 10:27:00,14.146,14.17,14.144,14.155,513000
2019-08-26 10:28:00,14.162,14.173,14.155,14.155,180210
2019-08-26 10:29:00,14.163,14.173,14.154,14.172,458625
2019-08-26 10:30:00,14.17,14.17,14.129,14.133,215235
2019-08-26 10:31:00,14.13,14.161,14.13,14.157,123630
2019-08-26 10:32:00,14.164,14.195,14.164,14.189,188760
2019-08-26 10:33:00,14.192,14.213,14.187,14.205,537945
2019-08-26 10:34:00,14.211,14.219,14.204,14.212,182310
2019-08-26 10:35:00,14.217,14.229,14.2,14.205,162225
2019-08-26 10:36:00,14.207,14.215,14.2,14.213,103440
2019-08-26 10:37:00,14.219,14.229,14.215,14.227,178830
2019-08-26 10:38:00,14.223,14.233,14.22,14.226,124125
2019-08-26 10:39:00,14.229,14.229,14.216,14.22,76335
2019-08-26 10:40:00,14.216,14.219,14.199,14.199,166215
2019-08-26 10:41:00,14.2,14.2,14.181,14.19,177390
2019-08-26 10:42:00,14.197,14.216,14.188,14.213,160095
2019-08-26 10:43:00,14.215,14.229,14.215,14.221,42750
2019-08-26 10:44:00,14.221,14.241,14.209,14.235,234000
2019-08-26 10:45:00,14.233,14.24,14.225,14.233,123750
2019-08-26 10:46:00,14.228,14.228,14.217,14.221,66960
2019-08-26 10:47:00,14.224,14.238,14.219,14.221,91860
2019-08-26 10:48:00,14.215,14.222,14.208,14.218,55575
2019-08-26 10:49:00,14.217,14.249,14.217,14.223,252180
2019-08-26 10:50:00,14.225,14.244,14.221,14.243,109395
2019-08-26 10:51:00,14.241,14.245,14.213,14.234,185940
2019-08-26 10:52:00,14.236,14.24,14.225,14.237,172485
2019-08-26 10:53:00,14.234,14.24,14.228,14.233,98145
2019-08-26 10:54:00,14.233,14.235,14.225,14.233,36420
2019-08-26 10:55:00,14.225,14.225,14.203,14.215,114705
2019-08-26 10:56:00,14.22,14.22,14.192,14.204,106905
2019-08-26 10:57:00,14.194,14.209,14.194,14.203,52380
2019-08-26 10:58:00,14.202,14.217,14.198,14.201,91005
2019-08-26 10:59:00,14.201,14.213,14.193,14.213,81780
2019-08-26 11:00:00,14.207,14.219,14.204,14.215,135000
2019-08-26 11:01:00,14.21,14.222,14.207,14.222,94995
2019-08-26 11:02:00,14.222,14.247,14.222,14.236,511665
2019-08-26 11:03:00,14.24,14.251,14.238,14.246,120525
2019-08-26 11:04:00,14.247,14.25,14.241,14.247,122610
2019-08-26 11:05:00,14.249,14.252,14.229,14.233,180480
2019-08-26 11:06:00,14.234,14.243,14.233,14.24,114000
2019-08-26 11:07:00,14.239,14.265,14.238,14.255,284415
2019-08-26 11:08:00,14.255,14.264,14.255,14.264,25500
2019-08-26 11:09:00,14.263,14.263,14.257,14.259,62595
2019-08-26 11:10:00,14.258,14.258,14.241,14.243,117555
2019-08-26 11:11:00,14.244,14.249,14.239,14.243,61380
2019-08-26 11:12:00,14.243,14.273,14.243,14.27,362835
2019-08-26 11:13:00,14.265,14.293,14.265,14.287,316455
2019-08-26 11:14:00,14.282,14.284,14.261,14.277,254940
2019-08-26 11:15:00,14.269,14.28,14.269,14.277,45525
2019-08-26 11:16:00,14.276,14.281,14.268,14.281,43035
2019-08-26 11:17:00,14.279,14.29,14.269,14.275,672060
2019-08-26 11:18:00,14.267,14.28,14.254,14.261,151200
2019-08-26 11:19:00,14.265,14.265,14.241,14.25,220770
2019-08-26 11:20:00,14.255,14.269,14.253,14.268,39390
2019-08-26 11:21:00,14.268,14.273,14.261,14.266,108060
2019-08-26 11:22:00,14.266,14.271,14.261,14.261,47100
2019-08-26 11:23:00,14.264,14.277,14.261,14.274,49395
2019-08-26 11:24:00,14.283,14.297,14.283,14.297,34800
2019-08-26 11:25:00,14.293,14.303,14.277,14.29,411585
2019-08-26 11:26:00,14.285,14.301,14.277,14.301,174330
2019-08-26 11:27:00,14.303,14.314,14.294,14.311,964695
2019-08-26 11:28:00,14.31,14.31,14.291,14.292,73905
2019-08-26 11:29:00,14.294,14.299,14.277,14.283,176355
2019-08-26 11:30:00,14.283,14.297,14.273,14.273,172875
2019-08-26 11:31:00,14.274,14.29,14.274,14.282,136245
2019-08-26 11:32:00,14.28,14.29,14.272,14.273,315390
2019-08-26 11:33:00,14.269,14.283,14.269,14.279,107535
2019-08-26 11:34:00,14.274,14.283,14.274,14.275,133200
2019-08-26 11:35:00,14.28,14.306,14.277,14.297,197175
2019-08-26 11:36:00,14.295,14.31,14.294,14.301,223950
2019-08-26 11:37:00,14.301,14.313,14.292,14.305,364380
2019-08-26 11:38:00,14.299,14.304,14.28,14.281,159240
2019-08-26 11:39:00,14.283,14.298,14.283,14.289,133050
2019-08-26 11:40:00,14.283,14.284,14.275,14.28,59490
2019-08-26 11:41:00,14.277,14.291,14.277,14.288,71985
2019-08-26 11:42:00,14.285,14.287,14.267,14.28,301815
2019-08-26 11:43:00,14.28,14.28,14.253,14.254,47520
2019-08-26 11:44:00,14.249,14.258,14.209,14.21,265890
2019-08-26 11:45:00,14.208,14.228,14.207,14.211,105405
2019-08-26 11:46:00,14.215,14.22,14.208,14.211,56820
2019-08-26 11:47:00,14.216,14.221,14.215,14.219,51000
2019-08-26 11:48:00,14.22,14.226,14.213,14.225,70500
2019-08-26 11:49:00,14.219,14.248,14.219,14.239,552390
2019-08-26 11:50:00,14.239,14.251,14.239,14.243,66690
2019-08-26 11:51:00,14.242,14.244,14.233,14.233,115800
2019-08-26 11:52:00,14.235,14.235,14.212,14.221,76215
2019-08-26 11:53:00,14.223,14.23,14.215,14.215,47490
2019-08-26 11:54:00,14.216,14.23,14.216,14.228,24000
2019-08-26 11:55:00,14.227,14.238,14.227,14.238,24315
2019-08-26 11:56:00,14.238,14.257,14.235,14.249,98235
2019-08-26 11:57:00,14.244,14.247,14.244,14.244,12750
2019-08-26 11:58:00,14.246,14.246,14.241,14.244,19500
2019-08-26 11:59:00,14.241,14.241,14.239,14.239,28605
2019-08-26 12:00:00,14.238,14.242,14.227,14.232,65850
2019-08-26 12:01:00,14.233,14.235,14.229,14.234,52035
2019-08-26 12:02:00,14.234,14.234,14.219,14.225,66060
2019-08-26 12:03:00,14.221,14.225,14.217,14.219,63825
2019-08-26 12:04:00,14.217,14.226,14.217,14.226,35400
2019-08-26 12:05:00,14.225,14.227,14.218,14.223,37560
2019-08-26 12:06:00,14.223,14.223,14.217,14.217,42510
2019-08-26 12:07:00,14.223,14.233,14.223,14.226,41850
2019-08-26 12:08:00,14.225,14.244,14.225,14.243,47370
2019-08-26 12:09:00,14.242,14.248,14.24,14.243,51000
2019-08-26 12:10:00,14.243,14.255,14.24,14.249,81285
2019-08-26 12:11:00,14.247,14.251,14.243,14.243,38025
2019-08-26 12:12:00,14.247,14.252,14.233,14.235,133845
2019-08-26 12:13:00,14.234,14.242,14.233,14.234,95325
2019-08-26 12:14:00,14.235,14.237,14.219,14.225,86865
2019-08-26 12:15:00,14.222,14.225,14.217,14.221,148500
2019-08-26 12:16:00,14.22,14.224,14.213,14.217,153645
2019-08-26 12:17:00,14.221,14.224,14.216,14.224,79950
2019-08-26 12:18:00,14.224,14.225,14.211,14.211,197055
2019-08-26 12:19:00,14.211,14.213,14.197,14.201,272295
2019-08-26 12:20:00,14.201,14.206,14.175,14.196,275580
2019-08-26 12:21:00,14.197,14.213,14.197,14.211,206010
2019-08-26 12:22:00,14.209,14.222,14.206,14.213,319335
2019-08-26 12:23:00,14.206,14.213,14.205,14.205,212970
2019-08-26 12:24:00,14.207,14.249,14.203,14.239,217380
2019-08-26 12:25:00,14.23,14.238,14.227,14.23,165540
2019-08-26 12:26:00,14.227,14.246,14.226,14.24,167475
2019-08-26 12:27:00,14.239,14.243,14.227,14.227,34125
2019-08-26 12:28:00,14.23,14.23,14.221,14.222,18000
2019-08-26 12:29:00,14.222,14.228,14.218,14.226,42675
2019-08-26 12:30:00,14.22,14.223,14.207,14.208,28875
2019-08-26 12:31:00,14.209,14.213,14.206,14.206,33600
2019-08-26 12:32:00,14.206,14.222,14.205,14.217,99690
2019-08-26 12:33:00,14.218,14.222,14.2,14.2,33750
2019-08-26 12:34:00,14.207,14.207,14.201,14.201,15000
2019-08-26 12:35:00,14.204,14.211,14.204,14.207,55500
2019-08-26 12:36:00,14.211,14.213,14.208,14.212,19500
2019-08-26 12:37:00,14.208,14.22,14.208,14.22,39180
2019-08-26 12:38:00,14.21,14.224,14.209,14.224,30645
2019-08-26 12:39:00,14.223,14.223,14.205,14.208,21975
2019-08-26 12:40:00,14.21,14.214,14.207,14.211,30300
2019-08-26 12:41:00,14.211,14.211,14.201,14.201,61545
2019-08-26 12:42:00,14.205,14.21,14.205,14.207,114045
2019-08-26 12:43:00,14.207,14.212,14.205,14.212,133260
2019-08-26 12:44:00,14.212,14.213,14.206,14.213,226830
2019-08-26 12:45:00,14.218,14.226,14.215,14.215,119940
2019-08-26 12:46:00,14.214,14.215,14.21,14.215,6000
2019-08-26 12:47:00,14.205,14.206,14.201,14.201,57705
2019-08-26 12:48:00,14.199,14.205,14.191,14.202,196725
2019-08-26 12:49:00,14.203,14.213,14.192,14.213,333600
2019-08-26 12:50:00,14.215,14.227,14.215,14.224,142320
2019-08-26 12:51:00,14.221,14.226,14.207,14.217,43425
2019-08-26 12:52:00,14.22,14.223,14.217,14.223,17130
2019-08-26 12:53:00,14.224,14.23,14.224,14.226,41460
2019-08-26 12:54:00,14.231,14.237,14.225,14.235,79890
2019-08-26 12:55:00,14.233,14.25,14.233,14.239,62835
2019-08-26 12:56:00,14.227,14.237,14.223,14.229,131640
2019-08-26 12:57:00,14.235,14.235,14.228,14.23,13500
2019-08-26 12:58:00,14.235,14.242,14.235,14.235,12000
